,LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,geometry
89176,1220029103,1220040600,1220041500,3,104,000,-,봉은사로,0,0,000,50,0,0,0,216.637299133807,,"LINESTRING (127.04011832569067 37.509114595135316, 127.04241697302889 37.50979052492897)"
89177,1220029104,1220041500,1220041800,3,104,000,-,봉은사로,0,0,000,50,0,0,0,139.678924333439,,"LINESTRING (127.04241754769592 37.50979069591346, 127.04389463792886 37.510237140096386)"
89178,1220029201,1220039300,1220037400,3,104,000,-,삼성로,0,0,000,50,0,0,0,191.148348009428,,"LINESTRING (127.05572797688754 37.50843262402866, 127.05657515596967 37.506848110636625)"
89179,1220029902,1220041300,1220042700,4,104,000,-,언주로,0,0,000,50,0,0,0,443.651136645598,,"LINESTRING (127.03757231050082 37.50969972219965, 127.0371244462498 37.51016390818462, 127.03668725761742 37.51065473452552, 127.03625893261066 37.51123814279596, 127.03600521115959 37.511625001744555, 127.03587240702676 37.51187210653556, 127.03565907188121 37.51233645050208, 127.03552600562969 37.51276821214839, 127.03546857599248 37.513022130563115, 127.0354375211226 37.51325265276595)"
89180,1220029904,1220044000,1220045300,4,104,000,-,언주로,0,0,000,50,0,0,0,87.176515852427,,"LINESTRING (127.03545203501596 37.514641262180405, 127.0354557988261 37.51542672010754)"
89181,1220030001,1220042000,1220041800,3,104,000,-,봉은사로,0,0,000,50,0,0,0,528.238388540391,,"LINESTRING (127.04945858590149 37.51197252112417, 127.04785220003383 37.511513397649296, 127.04384711047915 37.51033841353318)"
89182,1220030002,1220042200,1220042000,3,104,000,-,봉은사로,0,0,000,50,0,0,0,148.41351037146,,"LINESTRING (127.05103406967234 37.512433004691935, 127.04945812772755 37.5119723879674)"
89183,1220030003,1220042400,1220042200,3,104,000,-,봉은사로,0,0,000,50,0,0,0,214.466581942768,,"LINESTRING (127.05331179008836 37.513095516949015, 127.0529345817269 37.513001111807526, 127.05103360130936 37.51243286613966)"
89184,1220030101,1220041800,1220042000,3,104,000,-,봉은사로,0,0,000,50,0,0,0,528.138231723073,,"LINESTRING (127.0438940180051 37.51023695562081, 127.04789857116907 37.511411782511736, 127.04950442230414 37.511870752417856)"
89185,1220030102,1220042000,1220042200,3,104,000,-,봉은사로,0,0,000,50,0,0,0,148.413510370585,,"LINESTRING (127.04950488160802 37.51187088467299, 127.0510808217045 37.51233150078303)"
89186,1220030103,1220042200,1220042400,3,104,000,-,봉은사로,0,0,000,50,0,0,0,213.811611743166,,"LINESTRING (127.05108128893588 37.51233163933561, 127.0529787996195 37.51289884694505, 127.05335247336062 37.512992367856754)"
89187,1220035004,1220010000,1220055600,3,104,000,-,압구정로,0,0,000,50,0,0,0,217.719611543136,,"LINESTRING (127.02834395045474 37.527221557898706, 127.02627160798339 37.526161358567066)"
89188,1220035102,1220052800,1220054200,3,104,000,-,압구정로,0,0,000,50,0,0,0,154.602163359798,,"LINESTRING (127.02245356854999 37.524092201569225, 127.02392709640762 37.52484255352789)"
89189,1220035103,1220054200,1220055600,3,104,000,-,압구정로,0,0,000,50,0,0,0,253.465115222242,,"LINESTRING (127.0239270262573 37.524842517501995, 127.02634478519201 37.52607029059759)"
89190,1220035104,1220055600,1220010000,3,104,000,-,압구정로,0,0,000,50,0,0,0,217.719749736425,,"LINESTRING (127.02634497867737 37.52607038966466, 127.02841732080066 37.527130588626605)"
89192,1220035202,1220052100,1220050700,4,104,000,-,언주로,0,0,000,50,0,0,0,173.819743746484,,"LINESTRING (127.03321050493835 37.52301821344282, 127.03330970033775 37.52266209306565, 127.03341388984171 37.522391146557275, 127.03360295424231 37.52194244493272, 127.03380076988893 37.52152661805967)"
89193,1220035203,1220056500,1220052100,4,104,000,-,언주로,0,0,000,50,0,0,0,509.774862282694,,"LINESTRING (127.0334805425217 37.52758642386837, 127.03345354440835 37.527329502721855, 127.03308849274192 37.52452511752505, 127.03306563886659 37.524127742237766, 127.03309259161375 37.52366268048133, 127.03313786774409 37.52327898848721, 127.03321050493835 37.52301821344282)"
89194,1220035204,1220057700,1220056500,4,104,000,-,언주로,0,0,000,50,0,0,0,35.248220257127,,"LINESTRING (127.0335349514413 37.527903898054944, 127.03348093181985 37.52758923848784)"
89195,1220035205,1220059000,1220057700,4,104,000,-,언주로,0,0,000,50,0,0,0,143.249689521637,,"LINESTRING (127.03374199552803 37.529183582282734, 127.0335348822454 37.52790348361376)"
89196,1220036204,1220058600,1220058000,3,104,000,-,압구정로,0,0,000,50,0,0,0,135.553803226502,,"LINESTRING (127.0369120789776 37.52874091887257, 127.03837262747864 37.52836856399824)"
89197,1220036205,1220058000,1220057900,3,104,000,-,압구정로,0,0,000,50,0,0,0,71.298372051271,,"LINESTRING (127.03837062531052 37.52836910254677, 127.03913081167576 37.52815430117753)"
89198,1220036206,1220057900,1220057300,3,104,000,-,압구정로,0,0,000,50,0,0,0,143.759341221398,,"LINESTRING (127.03913299368917 37.528153717506406, 127.04068330633498 37.527762233642584)"
89199,1220036301,1220058900,1220059000,3,104,000,-,압구정로,0,0,000,50,0,0,0,126.295790559177,,"LINESTRING (127.03523502801143 37.52917079354689, 127.0348843998726 37.52920516452864, 127.03448538057732 37.529226949903844, 127.03380979631724 37.529230732129015)"
89200,1220036303,1220058600,1220058900,3,104,000,-,압구정로,0,0,000,50,0,0,0,156.039251556024,,"LINESTRING (127.03695201046138 37.52884424947539, 127.03622013811786 37.52901649002862, 127.03579950519357 37.529097981433104, 127.03523756885743 37.52917050536928)"
89201,1220036500,1220057300,1220059500,2,104,000,-,선릉로,0,0,000,30,0,0,0,315.270709672626,,"LINESTRING (127.04076932584601 37.527799587446154, 127.04170475533516 37.53054075101941)"
89202,1220036602,1220060100,1220058300,2,104,000,-,논현로,0,0,000,50,0,0,0,347.697514833813,,"LINESTRING (127.02451337923647 37.531187877369625, 127.02509921287302 37.530352168323844, 127.02540704491126 37.52996738297307, 127.02572131174654 37.529620641987485, 127.02594604149931 37.52941736831735, 127.02679025106475 37.52864908943186)"
89528,1220060701,1220030500,1220028701,1,104,000,-,도곡로51길,0,0,000,10,0,0,0,214.134131676972,,"LINESTRING (127.04849626827607 37.49776862930342, 127.04941152081093 37.49598238664193)"
89529,1220060702,1220028701,1220028700,1,104,000,-,도곡로51길,0,0,000,10,0,0,0,87.279425568852,,"LINESTRING (127.04941152081093 37.49598238664193, 127.04943443146638 37.49593767180996, 127.04977492372845 37.49525124194019)"
89530,1220060801,1220028700,1220028701,1,104,000,-,도곡로51길,0,0,000,10,0,0,0,87.413852386583,,"LINESTRING (127.04990112417461 37.49529098256543, 127.049560352813 37.49597797604027, 127.04953715535825 37.496023251442736)"
89531,1220060802,1220028701,1220030500,1,104,000,-,도곡로51길,0,0,000,10,0,0,0,214.134131676972,,"LINESTRING (127.04953715535825 37.496023251442736, 127.04862190531925 37.49780949506343)"
89532,1220061100,1220029500,1220030300,4,104,000,-,남부순환로,0,0,000,60,0,0,0,298.342652621827,,"LINESTRING (127.06996883144996 37.496462055469415, 127.07313530063794 37.497389865412)"
89533,1220061200,1220030300,1220029500,4,104,000,-,남부순환로,0,0,000,60,0,0,0,298.342746449923,,"LINESTRING (127.07308846446487 37.49749134230423, 127.06992199043681 37.496563531126675)"
89534,1220061300,1220030000,1220030500,2,104,000,-,언주로70길,0,0,000,30,0,0,0,289.186884454637,,"LINESTRING (127.04554235598495 37.49678165768945, 127.04858401065039 37.49773878075204)"
89535,1220061400,1220030500,1220030000,1,104,000,-,언주로70길,0,0,000,30,0,0,0,289.186884454637,,"LINESTRING (127.04853416400819 37.4978393436422, 127.0454925058975 37.496882219314834)"
89536,1220070200,1220036300,1220035300,1,104,000,-,테헤란로64길,0,0,000,30,0,0,0,178.960218797486,,"LINESTRING (127.050734115496 37.50504508009635, 127.05083978634443 37.50484600800518, 127.05146084515349 37.503540310213914)"
89537,1220070300,1220035600,1220036100,1,104,000,-,선릉로93길,0,0,000,30,0,0,0,271.53762395575,,"LINESTRING (127.04394865610136 37.5038885578549, 127.04524569078053 37.504292023155365, 127.046816579815 37.50476331077756)"
89538,1220070400,1220036100,1220035600,1,104,000,-,선릉로93길,0,0,000,30,0,0,0,271.682539757734,,"LINESTRING (127.046768750965 37.504864494599865, 127.04519709317896 37.50439297688799, 127.04389929347916 37.50398927348009)"
89539,1220070500,1220035800,1220035600,1,104,000,-,언주로94길,0,0,000,30,0,0,0,184.51407468298,,"LINESTRING (127.04206432415519 37.50416350272453, 127.04268566908976 37.50432351103389, 127.04282791738183 37.50435012119741, 127.0429646936048 37.504350071529316, 127.04367342175235 37.504215526685456, 127.0437402751845 37.50415955131564, 127.04386095923849 37.50391886152962)"
89540,1220070600,1220035600,1220035800,1,104,000,-,언주로94길,0,0,000,30,0,0,0,202.834270660859,,"LINESTRING (127.04398699040883 37.50395896977725, 127.04385661211188 37.504218996162955, 127.04374401221604 37.50431327316775, 127.0429806704778 37.50445818636358, 127.04281222708968 37.50445824753137, 127.04264922434946 37.5044277543033, 127.0420225815758 37.504266381765845)"
89541,1220070700,1220036100,1220035700,1,104,000,-,테헤란로51길,0,0,000,30,0,0,0,101.267833773318,,"LINESTRING (127.04672935973936 37.50479443630308, 127.0471417693591 37.50394321519657)"
89542,1220070800,1220035700,1220036100,1,104,000,-,테헤란로51길,0,0,000,30,0,0,0,101.267963102334,,"LINESTRING (127.04726838063219 37.503982147503045, 127.04685597110628 37.504833369946596)"
89543,1220070901,1220035100,1220035101,1,104,000,-,논현로98길,0,0,000,30,0,0,0,136.166531262371,,"LINESTRING (127.0357159705532 37.5034239480707, 127.03644908222952 37.50364655542522, 127.03662836305335 37.503730273662086, 127.03714202268897 37.50388150382121)"
89544,1220070902,1220035101,1220036400,1,104,000,-,논현로98길,0,0,000,30,0,0,0,442.37718132394,,"LINESTRING (127.03714202268897 37.50388150382121, 127.0378361282462 37.50408585502996, 127.03837879903476 37.50458281961394, 127.03925375065485 37.50488872526058, 127.04051804866421 37.50535395231537, 127.04060487668563 37.505361441389866, 127.04157434095028 37.505163288464)"
89545,1220071001,1220036400,1220035101,1,104,000,-,논현로98길,0,0,000,30,0,0,0,449.678529902243,,"LINESTRING (127.04160806929997 37.50526801664881, 127.04061475181157 37.50547104528226, 127.04048133083091 37.50545953749007, 127.03919802050434 37.50498731555009, 127.03829638595101 37.50467208012997, 127.03775652113451 37.504177684846645, 127.03709497878158 37.503982920462605)"
89546,1220072000,1220037100,1220036700,1,104,000,-,선릉로94길,0,0,000,30,0,0,0,167.07344762428,,"LINESTRING (127.05020223446164 37.50627875998604, 127.04844681987333 37.50572165727649)"
89547,1220072100,1220037600,1220036800,1,104,000,-,테헤란로69길,0,0,000,50,0,0,0,149.754737427936,,"LINESTRING (127.05224314555122 37.50695839506867, 127.05287516516249 37.50570655926505)"
89548,1220072200,1220036800,1220037600,1,104,000,-,테헤란로69길,0,0,000,50,0,0,0,149.754737429663,,"LINESTRING (127.05300107991677 37.50574690480857, 127.05236906206953 37.506998741276)"
89549,1220101300,1220057700,1220057100,1,104,000,-,언주로172길,0,0,000,30,0,0,0,146.511198679137,,"LINESTRING (127.03359411800079 37.52784290053551, 127.03505607989969 37.52770317714573, 127.03523848131627 37.52767832008433)"
89550,1220072300,1220038400,1220036600,1,104,000,-,봉은사로7길,0,0,000,30,0,0,0,224.966308632582,,"LINESTRING (127.02702876044894 37.50741538214816, 127.02703330682917 37.50705707755118, 127.02708035524549 37.50688442520013, 127.02720881333624 37.506573462435334, 127.02729461774216 37.506443854680086, 127.02773708900169 37.50548876360151)"
89551,1220072400,1220036600,1220038400,1,104,000,-,봉은사로7길,0,0,000,30,0,0,0,220.832697987815,,"LINESTRING (127.02786441156297 37.505526199237124, 127.02741884183614 37.50648798236949, 127.02733417248993 37.50661587714065, 127.02721148579643 37.506912870428934, 127.02716887999033 37.50706921812383, 127.02716447502306 37.50741647456981)"
89552,1220072501,1220038700,1220038101,1,104,000,-,테헤란로92길,0,0,000,10,0,0,0,299.351314085298,,"LINESTRING (127.05937437405008 37.5077181743167, 127.06003816067806 37.5063778796056, 127.06012822276028 37.50632998232082, 127.06025658963601 37.50633478594115, 127.0614952546842 37.50674248576227)"
89553,1220072502,1220038101,1220038100,1,104,000,-,영동대로85길,0,0,000,10,0,0,0,117.069128952926,,"LINESTRING (127.0614952546842 37.50674248576227, 127.0627189805947 37.50714525199774)"
89554,1220072601,1220038100,1220038101,1,104,000,-,영동대로85길,0,0,000,10,0,0,0,117.068998310436,,"LINESTRING (127.06266715670803 37.507245180221126, 127.06144343057504 37.50684241435722)"
89555,1220072602,1220038101,1220038700,1,104,000,-,테헤란로92길,0,0,000,10,0,0,0,279.76904989026,,"LINESTRING (127.06144343057504 37.50684241435722, 127.06022660940897 37.50644190369702, 127.06016644781063 37.5064396521095, 127.06014882766965 37.50644902342592, 127.0595006242764 37.507757855914875)"
89556,1220072700,1220037300,1220037100,1,104,000,-,테헤란로63길,0,0,000,30,0,0,0,61.123953349336,,"LINESTRING (127.05016883918628 37.506779948314836, 127.05015949400467 37.50622926881444)"
89557,1220072800,1220037100,1220037300,1,104,000,-,테헤란로63길,0,0,000,30,0,0,0,61.124053342597,,"LINESTRING (127.05029520052103 37.50622780644488, 127.05030454669989 37.50677848683497)"
89558,1220079000,1220043100,1220041000,3,104,000,-,테헤란로87길,0,0,000,50,0,0,0,502.263348921279,,"LINESTRING (127.05627310564421 37.513532965536605, 127.05769865448201 37.51082871844093, 127.05848766869356 37.50936559650778)"
89559,1220079100,1220041000,1220043100,3,104,000,-,테헤란로87길,0,0,000,50,0,0,0,502.164999587414,,"LINESTRING (127.05861237404577 37.50940827204449, 127.05782358093279 37.510870987437144, 127.05639825153538 37.51357482776032)"
89560,1220079200,1220042900,1220041500,1,104,000,-,봉은사로49길,1,0,000,10,0,0,0,405.765165485823,,"LINESTRING (127.0409656827352 37.51331200068545, 127.04147672363631 37.51193228950539, 127.0420287055108 37.51047140145751, 127.04232982153599 37.509822496804134)"
89561,1220079300,1220041500,1220042900,1,104,000,-,봉은사로49길,0,0,000,10,0,0,0,404.958809854839,,"LINESTRING (127.04245712710207 37.50985998426155, 127.04215746480457 37.51050575862676, 127.04160679983075 37.51196316982808, 127.04109586615103 37.51334259770958)"
89562,1220079401,1220040600,1220040601,2,104,000,-,봉은사로43길,0,0,000,30,0,0,0,131.788613207005,,"LINESTRING (127.04015988699526 37.50918068051697, 127.03973607198034 37.510319093565144)"
89563,1220079402,1220040601,1220042900,1,104,000,-,봉은사로43길,0,0,000,30,0,0,0,440.890314998089,,"LINESTRING (127.03973607198034 37.510319093565144, 127.03935195874975 37.51135083166452, 127.0391970736011 37.51164248780298, 127.03950475547846 37.51291686474071, 127.04104975522226 37.51327539613988)"
89564,1220079501,1220042900,1220040601,1,104,000,-,봉은사로43길,1,0,000,30,0,0,0,461.51197047434,,"LINESTRING (127.04101179361118 37.51337920228759, 127.03938713631015 37.51300218495783, 127.03905599449575 37.511630632267845, 127.03922399441326 37.51131428353955, 127.03960594745435 37.51028835174578)"
89565,1220079502,1220040601,1220040600,2,104,000,-,봉은사로43길,0,0,000,30,0,0,0,131.788613205219,,"LINESTRING (127.03960594745435 37.51028835174578, 127.04002976427248 37.50914993915753)"
89566,1220079600,1220043700,1220041400,2,104,000,-,봉은사로114길,0,0,000,30,0,0,0,492.005273451806,,"LINESTRING (127.06578622938467 37.514209226288756, 127.06555717702524 37.51276967373072, 127.06554784296705 37.51260376442439, 127.06555078559535 37.51244675112147, 127.06557247257916 37.512302764939314, 127.06561229221177 37.51216569289549, 127.06611126666458 37.51063564194626, 127.06639738522706 37.50987687540171)"
89567,1220100000,1220056100,1220057200,1,104,000,-,압구정로61길,0,0,000,30,0,0,0,81.326658915697,,"LINESTRING (127.04382038617481 37.527016944158284, 127.04410814828486 37.527712936667974)"
89568,1220100100,1220057200,1220056100,1,104,000,-,압구정로61길,0,0,000,30,0,0,0,81.326753913173,,"LINESTRING (127.04397920169464 37.527746753402724, 127.04369144065156 37.527050759681174)"
89569,1220100200,1220057100,1220058600,1,104,000,-,압구정로46길,0,0,000,30,0,0,0,291.700199220778,,"LINESTRING (127.03522204068075 37.527682319129795, 127.0363751056719 37.527268468323186, 127.03647804460138 37.52730122493406, 127.03690948307094 37.52854216862051, 127.03699779724687 37.528776887968654)"
89570,1220100300,1220058600,1220057100,1,104,000,-,압구정로46길,0,0,000,30,0,0,0,269.189332307061,,"LINESTRING (127.03686775024671 37.52880792309465, 127.036779027498 37.52857211536758, 127.03636791847259 37.52738964087601, 127.03527781788873 37.52778089190542)"
